"","V1","V2","V3","V4","V5"
"recast",-48.3183590179073,-134.868420359964,-321.050962248458,-56.7413737256064,-12.9363948723811
"rhythm",-43.2861192411011,-155.786373014802,-299.556915599884,-63.88769256826,-10.9904847233258
"acceleration",-46.0172044685649,-329.874813613052,-312.701389304239,-62.2967816807906,-11.5501005112613
"dwr",-76.2627709694043,-332.356553182765,-313.403603312733,-47.7053247329552,-12.9363948723811
"houses",-77.7676150080632,-332.0486323765,-314.177193814859,-50.602909491791,-12.9363948723811
"interconnection",-74.0055561354835,-331.021332776323,-310.932378379589,-45.6699624496208,-12.9363948723812
"msx",-33.3485930639518,-324.690599058728,-312.985635787162,-62.472523300355,-11.8377825844193
"platformmicrosoft",-77.2189896536761,-331.760321455171,-313.624510577517,-47.1660680296479,-12.9363948723811
"upper",-75.1730622423397,-331.345432206527,-313.786453609231,-46.4641075143397,-12.9363948723811
"wwmal",-74.4535151169267,-331.961772877581,-312.716313633252,-47.5134758277401,-12.9363948723811
"arming",-62.5679383587601,-227.261993831475,-200.847257123619,-57.9864398879384,-11.837782583713
"hypothesize",-52.2657346298988,-337.217208844872,-198.474217428864,-50.5747157824757,-12.2432476918212
"languagemicrosoft",-61.4574951466118,-340.572684415777,-191.154094875035,-52.9333306726271,-12.9363948723811
"onion",-66.0784641286009,-345.027085094762,-193.928803056042,-57.1336858591899,-12.9363948723811
"pbi",-72.7241794825603,-343.547294762863,-202.964524577965,-55.2467822768307,-12.2432476918212
"peeling",-62.6778464331302,-341.119835795885,-191.516306909413,-53.0170772358537,-12.9363948723811
"sba",-61.5733806715778,-227.3812423252,-197.526193447911,-57.3853394445541,-11.1446354031531
"shorter",-67.1862289552963,-225.810290227793,-198.88633589896,-49.5576529469524,-11.837782583713
"xls",-57.7760515907959,-337.657700117549,-189.376144415572,-53.9170875733748,-12.9363948723811
"adl",-68.7047319370331,-321.022629851598,-102.602378977325,-37.8824005911857,-11.1446354031575
"projectspreferred",-60.5946966508783,-336.522373663301,-318.008863223246,-40.5528697296942,-12.936394872383
"realities",-59.5762629291583,-336.238926649563,-318.709558307608,-40.0834708164213,-12.9363948723841
"technologiesbasic",-72.7465790400756,-100.452152065642,-296.314836240596,-44.8490557404518,-12.2432476918212
"arein",-46.4215047159878,-335.508237122325,-80.5876947866821,-72.2748251033386,-11.837782583713
"assorted",-79.269289084527,-340.604940887845,-74.9943551089082,-59.6738021394661,-12.9363948723811
"differentiator",-67.8794383653238,-321.533005296319,-82.5603983336915,-50.6594622531283,-12.2432476918212
"fieldwho",-77.3326380027054,-340.110845227438,-73.3370916303652,-57.6051420000751,-12.9363948723811
"sbo",-49.6124015231189,-337.025469036446,-78.3688150238477,-74.6733696243223,-11.837782583713
"specialistwe",-79.6168577191398,-341.201948146017,-75.4749743558914,-60.1036962843862,-12.9363948723811
"successmicrosoft",-49.956640399006,-336.637244926563,-71.3676886310315,-70.7782780902083,-12.2432476918212
"wwdss",-50.1983888780708,-317.576118432553,-77.1064211590072,-74.3037976490264,-11.5501005112613
"avoidance",-144.242357998728,-213.729782712035,-208.303730506661,-53.7137019218784,-12.9363948723811
"consumes",-137.621000279777,-215.800174968566,-208.14369417913,-55.9131704884969,-12.9363948723811
"premises",-89.5881816131137,-88.9550134363515,-100.071073633207,-38.2317689804875,-9.41003434776553
"requiredrelevant",-137.191242770297,-212.459910915096,-205.934200398573,-56.2761677921164,-12.9363948723811
"expertsmicrosoft",-319.693016415547,-327.003834596119,-310.527266469511,-47.4774262975358,-12.9363948723811
"niche",-323.69690613078,-327.247626123709,-313.801504688142,-46.5091039300338,-12.2432476918212
"wcb",-57.6902964868455,-331.05898082274,-315.941941746344,-63.3702659169545,-11.1446354031531
"landing",-38.3078519326169,-309.696070402927,-98.390753399641,-61.0734984178008,-10.990484723328
"planningpreferred",-43.8153651930816,-329.095579071324,-308.402853064423,-77.4317301913151,-12.9363948723812
"said",-49.7897008045712,-332.087948633387,-310.351153881614,-75.8666643329017,-12.9363948723811
"sku",-16.2554387272058,-69.7567595787645,-313.936729914036,-93.6538582347054,-10.3757760298543
"appnexus",-34.6461530497943,-99.7838702879398,-71.2734486428631,-35.6808304426897,-11.8377825839855
"bingjobsmicrosoft",-40.0530444955637,-89.8722813185772,-304.666777547492,-41.187254948166,-12.9363948723847
"immersive",-38.6133235335213,-87.0207789900757,-302.07452248638,-39.7251326949513,-12.9363948723963
"msa",-40.782107762745,-90.3403498143863,-304.343289369494,-41.289207486867,-12.9363948723833
"msft",-58.4787465402018,-83.0735434810511,-66.7843550502662,-25.0528551103855,-10.6338107644935
"oath",-39.0556128911177,-88.3142964555961,-303.474675212691,-41.1179184508081,-12.9363948723892
"psm",-40.6527906519349,-89.4771734461014,-303.34448511185,-40.7681250068606,-12.936394872384
"voc",-44.8326365491262,-100.26654860067,-310.732734179213,-43.1112531187723,-11.5501005112613
"accenture",-224.511786848311,-103.346489099331,-322.350271917837,-58.4981163488698,-12.9363948723811
"apos",-236.298148520315,-128.453553240076,-316.233316565968,-86.0425067026462,-11.326956959947
"avanade",-246.395178761778,-149.450350915638,-310.711086504234,-99.287344954238,-10.046023114485
"azures",-225.119823194724,-100.960620211519,-320.879700765943,-56.8402772150485,-12.9363948723811
"cpg",-225.253797664419,-102.713971506933,-322.506129392728,-60.0141631514658,-12.9363948723811
"dsa",-224.354014439995,-101.826572380367,-322.594098755853,-57.4239704559915,-12.2432476918212
"dsas",-225.396378726703,-100.955719140122,-322.486216237026,-57.5750789166686,-12.9363948723811
"goodsthe",-227.666779680514,-103.142715055313,-322.607671072829,-59.4192646070114,-12.9363948723811
"pilots",-60.8487423934682,-90.614202201075,-293.291103712722,-54.0134453992243,-11.5501005112613
"softlayer",-240.137027744939,-128.069485879528,-312.065254262567,-85.1327300172976,-11.326956959947
"vms",-147.76613710956,-133.914798545946,-240.12150918652,-42.0389286690228,-11.1446354031532
"aspires",-82.3578129875951,-271.190709755559,-311.136213014437,-105.97701896079,-10.1031815283249
"awe",-116.3787159751,-336.454167249229,-309.276656913932,-202.912335814489,-9.32547695973692
"couldn",-240.960463391414,-337.614478457872,-304.37832920442,-92.334154261001,-10.1638061501414
"dare",-114.151765793992,-337.215767880159,-309.153709799297,-203.677705671463,-9.32547695973692
"envisions",-242.432196972778,-337.573466065046,-304.168736634399,-93.2738474890855,-10.1638061501414
"harmonizing",-326.856818237378,-343.256863261396,-309.655954598372,-262.704607416126,-10.2283446712789
"humans",-114.362472646216,-339.28977195139,-308.973855857252,-202.804156528796,-9.32547695973692
"ideals",-112.464969967012,-339.841741629384,-308.855383545093,-203.753650043024,-9.38104681089173
"infosys",-325.012349276018,-333.825617790998,-305.904925446999,-259.259315086722,-10.1031815283249
"insatiably",-113.330699261457,-336.77293645204,-311.834718746284,-204.958936292942,-9.32547695973692
"openness",-102.989421764798,-335.571178377693,-277.863226710019,-81.5626767734323,-9.32547695973692
"rackspace",-327.247922343668,-337.74992148531,-309.529093824326,-263.554438454016,-10.1031815283249
"sky",-94.7590926430253,-311.792826885581,-132.799056484144,-92.9197927840878,-9.38104681089173
"softlayermicrosoft",-330.221525573971,-334.734235303393,-307.393938914033,-261.71726481445,-10.4514882225931
"tcs",-326.159618436779,-336.802918679259,-312.277646420922,-264.671396969132,-10.1031815283249
"wipro",-327.03596009981,-336.78817225612,-308.971813687533,-262.827563772133,-10.1031815283249
"softlayerby",-330.088412472174,-343.919537635658,-315.657678134778,-269.12342170845,-12.9363948723811
"bdms",-107.880571847059,-280.393327983479,-113.780333760293,-93.5121041734424,-9.84535241902283
"culturecheck",-319.115104338465,-339.43214915463,-311.166658939196,-207.163085999953,-11.326956959947
"itdms",-84.2915644849225,-277.421720451628,-103.373267137246,-99.5290842012057,-10.046023114485
"usmicrosoft",-97.3074830004604,-272.469593291044,-104.720455961609,-266.867692781461,-10.9904847233258
"cant",-56.0845572873746,-296.845025049194,-85.4393903543206,-78.6469448843303,-12.2432476918212
"chapter",-324.875812904781,-340.109456942002,-315.936814684282,-280.198634789953,-12.9363948723811
"cohesively",-314.597677464505,-335.725194116787,-316.830984964485,-202.396358299444,-10.1031815283249
"delete",-324.50434965462,-339.842196646346,-316.272009041084,-280.23918503937,-12.9363948723811
"encounterwho",-325.135786893179,-340.428764091713,-316.478627876381,-281.146717604077,-12.9363948723811
"foruse",-325.091330916962,-339.257476676907,-317.488119404267,-280.521914506297,-12.9363948723811
"isvs",-68.3129640108263,-129.772567056238,-95.6415197426635,-53.7208829773699,-9.41003434776498
"makingprimary",-325.462059064593,-341.036961375176,-316.477116992795,-283.429011272264,-12.9363948723811
"mcs",-215.442935217418,-264.922182917228,-298.65208731081,-93.9858795533546,-9.94066259882715
"skys",-57.2168276300111,-295.642904621743,-83.134503081207,-72.9392601621955,-12.2432476918212
"tsp",-313.676882206799,-338.117664103416,-314.552962614998,-200.644764865717,-9.2728332262515
"usthe",-324.121391433847,-338.057652176968,-315.401029813773,-281.118035203097,-11.837782583713
"validated",-86.2858630042917,-154.351788587303,-304.419845129847,-55.819590637655,-9.89187243465772
"consultingmicrosoft",-324.647370836059,-82.2313826689862,-290.272194665556,-46.6895900049004,-12.9363948723811
"csa",-325.220303352358,-94.209203991634,-298.052559775075,-59.8501362801175,-11.837782583713
"differentiate",-48.2231966543235,-109.007177397419,-78.3772327665043,-52.0797319443009,-11.5501005112613
"epg",-200.702804843918,-96.1718835205822,-290.526114665014,-49.746084276774,-12.2432476918212
"enriches",-88.3530994139005,-335.823742905942,-309.055828354118,-197.139565179464,-10.7391702950449
"ncjoining",-328.016988408491,-341.225975101434,-315.031313184776,-267.251632917862,-12.9363948723811
"edina",-329.151506036022,-341.203371511047,-314.451770936208,-280.503686545693,-12.9363948723811
"projectsexperiences",-329.018565925722,-341.186547584753,-313.818376992447,-280.593588491717,-12.9363948723811
"csu",-73.0416962390788,-334.770082238428,-320.209534145801,-109.307449063175,-11.837782583713
"pooled",-327.960868740327,-333.980928863801,-320.372476574967,-260.341433980541,-12.2432476918212
"accomplishment",-94.4149878243556,-111.87561265653,-77.3586362975968,-36.9915045870596,-11.1446354031638
"cela",-48.8715904454069,-321.66343127086,-306.229259508906,-85.4292141838401,-12.9363948723811
"concierge",-46.1796233562347,-321.060306843049,-307.704202907687,-83.3122093766896,-12.2432476918212
"exo",-62.8254326659758,-71.6427838015039,-54.8261180374067,-25.0970218951842,-11.8377857255305
"experiencemicrosoft",-71.2282310543818,-112.180163629054,-250.620608304601,-30.924531042722,-11.3269569654994
"gethelp",-48.1742168418053,-321.960491224586,-306.024469646548,-84.3463284472157,-12.9363948723811
"glove",-48.5269583539535,-322.078452116813,-304.31062941839,-82.1622073413396,-12.9363948723811
"ipg",-42.6788554597537,-312.275137106646,-75.012662534177,-38.0136572231058,-11.144635403157
"ntk",-45.9949057931341,-320.959753906321,-304.146421976104,-85.1889711098532,-12.9363948723812
"rica",-47.467286498861,-327.790259779122,-306.185951762091,-85.0995200364456,-12.9363948723811
"tam",-46.3495677177272,-321.346463738019,-304.315606483086,-83.3011718482056,-12.9363948723811
"blocker",-56.1544145131953,-339.279461390667,-322.505318887215,-102.659922822625,-12.9363948723811
"blueprint",-56.6528399965322,-340.500767732793,-324.919550164503,-104.460239186885,-12.9363948723811
"contests",-54.859554863915,-340.475329875578,-323.36942305242,-103.492317783398,-12.9363948723811
"ebcs",-58.5388699397194,-339.650236903251,-322.802284849971,-102.037669055103,-12.9363948723811
"fasttrack",-54.1540675077201,-338.309057116028,-322.953118442949,-102.360836197114,-12.9363948723811
"perspectivebasic",-54.3861675227946,-338.523167537856,-322.14016779598,-103.629300110229,-12.9363948723811
"resourcesmicrosoft",-53.7478088962157,-338.438580729241,-323.296375319572,-102.248897158484,-12.9363948723811
"rob",-25.0736076118887,-93.2804629087941,-314.074799165661,-93.2012395588478,-10.4514889155077
"slt",-45.4319653391728,-255.436712239982,-319.05419166736,-76.0218397178783,-11.837782583713
"synchs",-60.1161513777157,-339.897901246491,-322.999579005326,-103.670103004,-12.9363948723811
"tli",-54.1684143979856,-340.69843264104,-323.021149448637,-102.550568302944,-12.2432476918212
"initiativesqualifications",-241.918514987437,-335.842985411254,-314.89623080054,-52.9737322552239,-12.9363948723811
"officemktg",-69.0878030665862,-115.257150796327,-269.201747281993,-50.1226156153768,-11.1446354031531
"plusmicrosoft",-76.6959719296621,-312.190839215087,-93.6553246862193,-27.9188593094353,-10.9904848034374
"propensity",-81.9260022046159,-324.621422055974,-307.809192919706,-37.6543689366645,-11.1446354031586
"classic",-306.298038293147,-116.091770074397,-83.9601354541907,-28.9038454132612,-11.3269570018311
"ctr",-327.182916075322,-332.703241762488,-96.916704467456,-34.0635839950072,-12.2432476924226
"decorate",-328.015160927355,-332.527687072464,-97.8767333411545,-35.3564938014388,-12.9363948727113
"geek",-322.827365294322,-332.474888913216,-93.2654014061339,-35.1461046083229,-12.2432476920249
"xipgerxmicrosoft",-327.10546119199,-330.871910590317,-98.3540091638614,-34.0298012415044,-12.9363948736252
"ampl",-325.14950059319,-328.935992561297,-307.784178483882,-42.6699620859843,-12.2432476918213
"analyticshighly",-322.732592045649,-329.583217856349,-306.838333500394,-51.976299083323,-12.9363948723811
"dashboardsrequired",-322.864804860338,-328.519657939984,-306.823438132368,-53.203869843884,-12.9363948723811
"empathymicrosoft",-324.209943391916,-328.972928686723,-309.036077257289,-44.4764966099136,-11.837782583713
"hololens",-115.201116392431,-122.177817300119,-263.05416515252,-29.2670632262439,-10.739170311227
"xbox",-67.8362106539381,-93.7455392076683,-80.2173981596075,-28.5245440760649,-8.92906169271264
"multiplayer",-210.256119701928,-333.942415478721,-232.68515540255,-32.4527279386883,-11.8377825857205
"abandonment",-39.4371354250679,-49.8672676264561,-244.552853323328,-40.2592822949332,-12.2432476918248
"feeding",-47.7431492950875,-333.242452707597,-309.693826447748,-46.0489402865663,-12.9363948723812
"healing",-55.8210827998278,-144.707277030851,-263.967170754728,-29.4477258482799,-11.8377826242353
"mockup",-46.789143798541,-335.470990362505,-310.267814071633,-45.7558488542993,-12.9363948723812
"napkin",-48.2004070970238,-334.66582669033,-310.121821580657,-49.8423409000508,-12.9363948723811
"sbu",-41.3448703281127,-337.026100048686,-78.4880607009917,-56.5786779035492,-12.2432476918216
"estimating",-65.1036507893838,-111.082050530559,-81.0099547158327,-35.2122514938211,-11.3269569600233
"sought",-67.4569610421379,-100.272974921042,-103.369552256126,-72.2848361071486,-11.837782583713
"datacenters",-41.519540474877,-67.7492491406223,-64.4715526963469,-69.6018868981056,-10.228344671279
"mcio",-32.39842910551,-73.5981375407946,-67.0619385003573,-59.8661063732187,-9.56909904258361
"onedrive",-43.6580748651897,-76.9407305302313,-63.9664845676793,-42.9964161825376,-10.2283446712789
"skype",-53.387481689862,-80.995765826188,-71.0578914403766,-33.6244039136147,-10.1031815284347
"dcom",-25.2173362571986,-149.517936419884,-57.2147728308054,-285.96302420657,-12.2432512927208
